240002543043|DF|.ALAN ALVES MOREIRA|4033|PSB|Escritor e Crítico|||0||2014~Senador~PMN~Não eleito~SANTA CATARINA;2012~Vereador~PMN~Não eleito~SÃO BENTO DO SUL;2010~Deputado Federal~PMN~Não eleito~SANTA CATARINA
240002551679|DF|A SABRINA DA CONCEIÇÃO|7013|AVANTE|Empresário|||0|HTTPS://WWW.INSTAGRAM.COM/SABRINADCONCEICAO|
240002533818|DF|ADILSON DA SAÚDE|1245|PDT|Servidor Público Municipal|||128931|https://www.facebook.com/share/1GX6AtHxdA/|2022~Deputado Federal~PDT~Não eleito~SANTA CATARINA;2012~Vereador~PTB~Suplente~TIMBÓ GRANDE;2008~Vice-Prefeito~PTB~Concorrendo~TIMBÓ GRANDE
240002544675|DF|ADRIANA CUSTODIO LINO|1426|MISSÃO|Servidor Público Estadual|||630000|https://www.instagram.com/adriana.custodiolino|
240002551666|DF|ADRIANA MAZZUCCO|7707|SOLIDARIEDADE|Comerciante||FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDA|0|https://HTTPS://WWW.INSTAGRAM.COM/QUIOSQUE_DA.ADRI?IGSH=DNPZDTFLEGX0NM|2024~Vereador~SOLIDARIEDADE~Não eleito~TUBARÃO;2016~Vereador~PSC~Não eleito~TUBARÃO
240002533814|DF|ADVOGADO MARCO BUZZI|1233|PDT|Advogado|||1878000|HTTPS://WWW.INSTAGRAM.COM/ADVOGADOMARCOBUZZI/|2022~Deputado Federal~PDT~Não eleito~SANTA CATARINA;2020~Vereador~PDT~Suplente~SÃO JOSÉ;2016~Vereador~PDT~Suplente~SÃO JOSÉ
240002551667|DF|ALEX BURNIER|2522|PRD|Vereador||FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDA|604000|HTTPS://WWW.FACEBOOK.COM/ALEXSANDRO.BURNIER?MIBEXTID=WWXIFR&RDID=X4IGN|2024~Vereador~PL~Eleito por QP~GASPAR;2020~Vereador~PL~Eleito por QP~GASPAR;2016~Vereador~PSB~Suplente~GASPAR
240002535422|DF|AMANDA TEIXEIRA|3008|NOVO|Empresário|||40000|HTTPS://WWW.INSTAGRAM.COM/AMANDATEIXEIRAHS/|
240002541412|DF|AMANDA WENCESLAU|8000|UP|Técnico de Obras Civis, Estradas, Saneam|||28691|HTTPS://WWW.INSTAGRAM.COM/UNIDADEPOPULARSC/|2024~Vereador~UP~Não eleito~FLORIANÓPOLIS
240002544684|DF|ANA BEATRIZ KOERICH|1404|MISSÃO|Fotógrafo e Assemelhados|||0|https://www.instagram.com/a._koerich|
240002543042|DF|ANA CECILIA|4040|PSB|Advogado|||664976|HTTPS://WWW.INSTAGRAM.COM/ANASIRINO40/|
240002553721|DF|ANA PAULA ADÃO|2999|PCO|Despachante|||183879|https://candidatos.pco.org.br|
240002533824|DF|ANA PAULA LIMA|1313|PT|Deputado||FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASI|3173518|HTTPS://WWW.TIKTOK.COM/@ANAPAULALIMAPT/|2024~Prefeito~PT~Não eleito~BLUMENAU;2022~Deputado Federal~PT~Eleito por QP~SANTA CATARINA;2020~Prefeito~PT~Não eleito~BLUMENAU;2018~Deputado Federal~PT~Suplente~SANTA CATARINA
240002548537|DF|ANA REITER|5577|PSD|Advogado|||93600|HTTPS://WWW.FACEBOOK.COM/ANAPAULA.REITER|2024~Prefeito~NOVO~Não eleito~INDAIAL;2020~Vereador~PSC~Eleito por QP~INDAIAL;2016~Vereador~PMDB~Eleito por QP~INDAIAL
240002544681|DF|ANDIARA FERREIRA|1400|MISSÃO|Advogado|||878503|https://www.youtube.com/@andiara.ferreira|
240002541916|DF|ANDRÉ CALLAI|1130|PP|Jornalista e Redator||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|638959|https://FACEBOOK: HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=615733980289|
240002535435|DF|ANDRÉ DE OLIVEIRA|3010|NOVO|Engenheiro|||1120000|HTTPS://WWW.INSTAGRAM.COM/ANDREOLIVEIRA.SC|2024~Vereador~NOVO~Eleito por média~ITAPEMA;2022~Deputado Estadual~NOVO~Suplente~SANTA CATARINA;2020~Prefeito~PODE~Não eleito~ITAPEMA;2018~Deputado Estadual~PODE~Suplente~SANTA CATARINA
240002539586|DF|ANDRE DREJAN|8080|UP|Industrial|||0|HTTPS://WWW.INSTAGRAM.COM/ANDRELUIZDREJAN.UP/|
240002544683|DF|ANDRESSA DE OLIVEIRA|1422|MISSÃO|Alfaiate e Costureiro|Aguardando julgamento||0|https://www.instagram.com/andressaoliveira_sc?igsi=cHV5Y2txaXJkOTh5&ut|
240002551672|DF|ANGEL|2577|PRD|Empresário||FEDERAÇÃO RENOVAÇÃO SOLIDÁRIA(PRD/SOLIDA|475000|HTTPS://WWW.INSTAGRAM.COM/GODINHOCRICIUMA?IGSH=N3IXNHJ3C3O4BGPL|2024~Vereador~PRD~Suplente~PENHA
240002541926|DF|ANGELA AMIN|1133|PP|Aposentado (Exceto Servidor Público)||FEDERAÇÃO UNIÃO PROGRESSISTA(UNIÃO/PP)|2542801|HTTPS://X.COM/ANGELAAMIN11|2022~Deputado Federal~PP~Não eleito~SANTA CATARINA;2020~Prefeito~PP~Não eleito~FLORIANÓPOLIS;2018~Deputado Federal~PP~Eleito por QP~SANTA CATARINA;2016~Prefeito~PP~Não eleito~FLORIANÓPOLIS
240002541403|DF|ANGELA CAD UNICO|1555|MDB|Servidor Público Municipal|||0|https://angelacadunico.com.br/|2024~Vereador~PSD~Suplente~PALHOÇA
240002539383|DF|ANGIOLETTI RUBENS|2299|PL|Jornalista e Redator|||380131|HTTPS://WWW.FACEBOOK.COM/RUBENSANGIOLETTIITAJAI/?LOCALE=PT_BR|2024~Vice-prefeito~PL~Eleito~ITAJAÍ;2020~Vereador~PODE~Eleito por QP~ITAJAÍ;2016~Vereador~PSB~Eleito por QP~ITAJAÍ
240002535432|DF|ANNA VALENTE|3031|NOVO|Administrador|||0|HTTPS://WWW.INSTAGRAM.COM/ANNAVALENTE.SC|2024~Vereador~PL~Suplente~LAGES
240002544676|DF|ANNA VARGAS|1407|MISSÃO|Publicitário|||0|https://www.instagram.com/annavargas.sc|
240002539634|DF|ARLEI|2345|CIDADANIA|Outros||FEDERAÇÃO PSDB CIDADANIA(PSDB/CIDADANIA)|300000||2020~Vereador~MDB~Não eleito~CAPIVARI DE BAIXO;2012~Vereador~PPS~Eleito por QP~CAPIVARI DE BAIXO;2010~Deputado Estadual~PPS~Suplente~SANTA CATARINA;2008~Vereador~PPS~Eleito~CAPIVARI DE BAIXO
240002553720|DF|ARTHUR CESCONETTO|2929|PCO|Estudante, Bolsista, Estagiário e Asseme|||0|https://candidatos.pco.org.br|2022~Deputado Estadual~PCO~Não eleito~SANTA CATARINA;2020~Vereador~PCO~Não eleito~PALHOÇA
240002537837|DF|BIA ALVES|5008|PSOL|Técnico de Enfermagem e Assemelhados (Ex||FEDERAÇÃO PSOL REDE(PSOL/REDE)|0|HTTPS://TIKTOK.COM/BEATRIZ0AL|
240002535425|DF|BIA BORBA|3022|NOVO|Vereador|||59900|HTTPS://WWW.INSTAGRAM.COM/BEATRIZBORBASC|2024~Vereador~PL~Eleito por QP~BIGUAÇU
